id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
20475,KMBL,small_airport,Manistee Co Blacker Airport,44.2723999,-86.24690247,621,NA,US,US-MI,Manistee,no,KMBL,MBL,MBL,,https://en.wikipedia.org/wiki/Manistee_County-Blacker_Airport,
20476,KMBO,small_airport,Bruce Campbell Field,32.438702,-90.103104,326,NA,US,US-MS,Madison,yes,KMBO,DXE,MBO,http://www.madisonthecity.com/airport,https://en.wikipedia.org/wiki/Bruce_Campbell_Field,Augustine Auxiliary Field
3664,KMBS,large_airport,MBS International Airport,43.53290176,-84.07959747,668,NA,US,US-MI,Saginaw,yes,KMBS,MBS,MBS,http://www.mbsairport.org/,https://en.wikipedia.org/wiki/MBS_International_Airport,"Tri City Airport, Midland, Bay City"
20478,KMBY,small_airport,Omar N Bradley Airport,39.46390152,-92.42700195,867,NA,US,US-MO,Moberly,no,KMBY,MBY,MBY,http://www.moberlymo.org/Government/airport.html,,
3665,KMCB,medium_airport,Mc Comb/Pike County Airport/John E Lewis Field,31.17849922,-90.47190094,413,NA,US,US-MS,Mc Comb,no,KMCB,MCB,MCB,,https://en.wikipedia.org/wiki/McComb%E2%80%93Pike_County_Airport,
3666,KMCC,medium_airport,Mc Clellan Airfield,38.66759872,-121.401001,77,NA,US,US-CA,Sacramento,no,KMCC,MCC,MCC,,https://en.wikipedia.org/wiki/McClellan_Airfield,McClellan AFB
20479,KMCD,small_airport,Mackinac Island Airport,45.86489868,-84.63729858,739,NA,US,US-MI,Mackinac Island,no,KMCD,MCD,MCD,,https://en.wikipedia.org/wiki/Mackinac_Island_Airport,Y84
20480,KMCE,medium_airport,Merced Regional Macready Field,37.28469849,-120.5139999,155,NA,US,US-CA,Merced,no,KMCE,MCE,MCE,,https://en.wikipedia.org/wiki/Merced_Regional_Airport,
3667,KMCF,large_airport,Mac Dill Air Force Base,27.84930038,-82.52120209,14,NA,US,US-FL,Tampa,no,KMCF,MCF,MCF,http://www.macdill.af.mil/,https://en.wikipedia.org/wiki/MacDill_Air_Force_Base,"Southeast Air Base - Tampa, MacDill Field"
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026,NA,US,US-MO,Kansas City,yes,KMCI,MCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,
20481,KMCK,medium_airport,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,2583,NA,US,US-NE,Mc Cook,no,KMCK,MCK,MCK,,https://en.wikipedia.org/wiki/McCook_Regional_Airport,
3669,KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861,-83.64920044,354,NA,US,US-GA,Macon,yes,KMCN,MCN,MCN,,https://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport,
3670,KMCO,large_airport,Orlando International Airport,28.42939949,-81.30899811,96,NA,US,US-FL,Orlando,yes,KMCO,MCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center"
20482,KMCW,medium_airport,Mason City Municipal Airport,43.15779877,-93.33129883,1213,NA,US,US-IA,Mason City,no,KMCW,MCW,MCW,,,
20485,KMDA,heliport,Martindale Army Heliport,29.43129921,-98.37779999,674,NA,US,US-TX,San Antonio,no,KMDA,MDA,MDA,,,
20486,KMDD,small_airport,Midland Airpark,32.03649902,-102.1009979,2803,NA,US,US-TX,Midland,no,KMDD,MDD,MDD,,https://en.wikipedia.org/wiki/Midland_Airpark,
3671,KMDH,medium_airport,Southern Illinois Airport,37.77809906,-89.2519989,411,NA,US,US-IL,Carbondale/Murphysboro,no,KMDH,MDH,MDH,,https://en.wikipedia.org/wiki/Southern_Illinois_Airport,
20489,KMDS,small_airport,Madison Municipal Airport,44.01599884,-97.08589935,1718,NA,US,US-SD,Madison,no,KMDS,XMD,MDS,,https://en.wikipedia.org/wiki/Madison_Municipal_Airport_(South_Dakota),
3672,KMDT,medium_airport,Harrisburg International Airport,40.19350052,-76.76339722,310,NA,US,US-PA,Harrisburg,yes,KMDT,MDT,MDT,http://www.flyhia.com/,https://en.wikipedia.org/wiki/Harrisburg_International_Airport,"Harrisburg,Lancaster,York,HIA,Middletown"
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,NA,US,US-IL,Chicago,yes,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport,CHI
20490,KMDZ,small_airport,Taylor County Airport,45.10100174,-90.30329895,1478,NA,US,US-WI,Medford,no,KMDZ,MDF,MDZ,http://www.co.taylor.wi.us/departments/a-e/airport/,https://en.wikipedia.org/wiki/Taylor_County_Airport_(Wisconsin),
20491,KMEB,small_airport,Laurinburg Maxton Airport,34.791901,-79.365799,216,NA,US,US-NC,Maxton,no,KMEB,MXE,MEB,,https://en.wikipedia.org/wiki/Laurinburg-Maxton_Airport,
3674,KMEI,medium_airport,Key Field,32.33259964,-88.75189972,297,NA,US,US-MS,Meridian,yes,KMEI,MEI,MEI,,https://en.wikipedia.org/wiki/Meridian_Regional_Airport,
3675,KMEM,large_airport,Memphis International Airport,35.04240036,-89.97669983,341,NA,US,US-TN,Memphis,yes,KMEM,MEM,MEM,,https://en.wikipedia.org/wiki/Memphis_International_Airport,
3676,KMER,medium_airport,Castle Airport,37.38050079,-120.5680008,191,NA,US,US-CA,Merced,no,KMER,MER,MER,,https://en.wikipedia.org/wiki/Castle_Airport,
20493,KMEV,small_airport,Minden-Tahoe Airport,39.00030136,-119.7509995,4722,NA,US,US-NV,Minden,no,KMEV,MEV,MEV,http://mindentahoeairport.com/,https://en.wikipedia.org/wiki/Minden%E2%80%93Tahoe_Airport,
3677,KMFD,medium_airport,Mansfield Lahm Regional Airport,40.82139969,-82.51660156,1297,NA,US,US-OH,Mansfield,no,KMFD,MFD,MFD,http://www.ci.mansfield.oh.us/index.php/lahm-airport,https://en.wikipedia.org/wiki/Mansfield_Lahm_Regional_Airport,
3678,KMFE,medium_airport,Mc Allen Miller International Airport,26.17580032,-98.23860168,107,NA,US,US-TX,Mc Allen,yes,KMFE,MFE,MFE,,https://en.wikipedia.org/wiki/McAllen-Miller_International_Airport,
20496,KMFI,small_airport,Marshfield Municipal Airport,44.63690186,-90.18930054,1277,NA,US,US-WI,Marshfield,no,KMFI,MFI,MFI,,"https://en.wikipedia.org/wiki/Marshfield,_Wisconsin",Roy Shrewy Field
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891,-122.8730011,1335,NA,US,US-OR,Medford,yes,KMFR,MFR,MFR,,https://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport,
20497,KMFV,small_airport,Accomack County Airport,37.64690018,-75.76110077,47,NA,US,US-VA,Melfa,no,KMFV,MFV,MFV,http://www.co.accomack.va.us/departments/airport,https://en.wikipedia.org/wiki/Accomack_County_Airport,Melfa Flight Strip
20498,KMGC,small_airport,Michigan City Municipal Airport,41.70330048,-86.82119751,655,NA,US,US-IN,Michigan City,no,KMGC,MGC,MGC,http://www.emichigancity.com/cityhall/departments/airport/index.htm,https://en.wikipedia.org/wiki/Michigan_City_Municipal_Airport,Phillips Field
3680,KMGE,large_airport,Dobbins Air Reserve Base,33.91540146,-84.51629639,1068,NA,US,US-GA,Marietta,no,KMGE,MGE,MGE,http://www.dobbins.afrc.af.mil/,https://en.wikipedia.org/wiki/Dobbins_Air_Reserve_Base,"Rickenbacker Field, Marietta AAF, Marietta AFB, Dobbins AFB"
20499,KMGJ,small_airport,Orange County Airport,41.50999832,-74.26460266,364,NA,US,US-NY,Montgomery,no,KMGJ,MGJ,MGJ,http://www.orangecountygov.com/content/124/1354/default.aspx,https://en.wikipedia.org/wiki/Orange_County_Airport_(New_York),
3681,KMGM,large_airport,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,221,NA,US,US-AL,Montgomery,yes,KMGM,MGM,MGM,http://www.flymgm.com/,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport,
20501,KMGR,small_airport,Moultrie Municipal Airport,31.0848999,-83.80329895,294,NA,US,US-GA,Moultrie,no,KMGR,MGR,MGR,http://www.moultriega.com/?page_id=38,https://en.wikipedia.org/wiki/Moultrie_Municipal_Airport,"Moultrie-Thomasville Airport, Spence AAF Auxiliary No. 3"
3682,KMGW,medium_airport,Morgantown Municipal Walter L. Bill Hart Field,39.64289856,-79.91629791,1248,NA,US,US-WV,Morgantown,yes,KMGW,MGW,MGW,,https://en.wikipedia.org/wiki/Morgantown_Municipal_Airport,
20502,KMGY,small_airport,Dayton-Wright Brothers Airport,39.5890007,-84.22489929,957,NA,US,US-OH,Dayton,no,KMGY,MGY,MGY,http://www.flydayton.com/?page=wright-brothers-airport-2,https://en.wikipedia.org/wiki/Dayton%E2%80%93Wright_Brothers_Airport,
20503,KMHE,small_airport,Mitchell Municipal Airport,43.77479935,-98.03859711,1304,NA,US,US-SD,Mitchell,no,KMHE,MHE,MHE,http://www.cityofmitchell.org/index.asp?SEC=0E5EB6F8-1E38-48AD-8D27-2CDD01C4E949&Type=B_BASIC,https://en.wikipedia.org/wiki/Mitchell_Municipal_Airport,Mitchell AAF
3683,KMHK,medium_airport,Manhattan Regional Airport,39.14099884,-96.67079926,1057,NA,US,US-KS,Manhattan,yes,KMHK,MHK,MHK,,https://en.wikipedia.org/wiki/Manhattan_Regional_Airport,
20504,KMHL,small_airport,Marshall Memorial Municipal Airport,39.09579849,-93.20290375,779,NA,US,US-MO,Marshall,no,KMHL,MHL,MHL,http://www.marshall-mo.com/cm_airport.html,https://en.wikipedia.org/wiki/Marshall_Memorial_Municipal_Airport,
20506,KMHR,medium_airport,Sacramento Mather Airport,38.55390167,-121.2979965,98,NA,US,US-CA,Sacramento,no,KMHR,MHR,MHR,http://www.sacramento.aero/mhr/,https://en.wikipedia.org/wiki/Sacramento_Mather_Airport,
3684,KMHT,large_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266,NA,US,US-NH,Manchester,yes,KMHT,MHT,MHT,,https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,
20507,KMHV,small_airport,Mojave Airport,35.05939865,-118.1520004,2801,NA,US,US-CA,Mojave,no,KMHV,MHV,MHV,,https://en.wikipedia.org/wiki/Mojave_Air_and_Space_Port,
3685,KMIA,large_airport,Miami International Airport,25.79319954,-80.29060364,8,NA,US,US-FL,Miami,yes,KMIA,MIA,MIA,http://www.miami-airport.com/,https://en.wikipedia.org/wiki/Miami_International_Airport,"MFW, South Florida"
3686,KMIB,medium_airport,Minot Air Force Base,48.4156,-101.358002,1667,NA,US,US-ND,Minot,no,KMIB,MIB,MIB,http://www.minot.af.mil/,https://en.wikipedia.org/wiki/Minot_Air_Force_Base,"5th Bomb Wing, 91st Space Wing"
3687,KMIE,medium_airport,Delaware County Johnson Field,40.24229813,-85.39589691,937,NA,US,US-IN,Muncie,no,KMIE,MIE,MIE,,https://en.wikipedia.org/wiki/Delaware_County_Airport,
20510,KMIT,small_airport,Shafter Airport - Minter Field,35.507401,-119.192002,424,NA,US,US-CA,Shafter,no,KMIT,MIT,MIT,,https://en.wikipedia.org/wiki/Shafter_Airport,"Lerdo Field, Minter Field AAF"
3688,KMIV,medium_airport,Millville Municipal Airport,39.367802,-75.072197,85,NA,US,US-NJ,Millville,no,KMIV,MIV,MIV,,https://en.wikipedia.org/wiki/Millville_Executive_Airport,
20514,KMJX,small_airport,Ocean County Airport,39.92750168,-74.29239655,82,NA,US,US-NJ,Toms River,no,KMJX,MJX,MJX,http://www.planning.co.ocean.nj.us/rjmiller/index.htm,https://en.wikipedia.org/wiki/Robert_J._Miller_Air_Park,"N44, Robert J. Miller Air Park"
3689,KMKC,medium_airport,Charles B. Wheeler Downtown Airport,39.12319946,-94.59279633,759,NA,US,US-MO,Kansas City,no,KMKC,MKC,MKC,,https://en.wikipedia.org/wiki/Charles_B._Wheeler_Downtown_Airport,
3690,KMKE,large_airport,General Mitchell International Airport,42.94720078,-87.89659882,723,NA,US,US-WI,Milwaukee,yes,KMKE,MKE,MKE,,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport,
3691,KMKG,medium_airport,Muskegon County Airport,43.169498,-86.238197,629,NA,US,US-MI,Muskegon,yes,KMKG,MKG,MKG,,https://en.wikipedia.org/wiki/Muskegon_County_Airport,
3692,KMKL,medium_airport,McKellar-Sipes Regional Airport,35.599899,-88.915604,434,NA,US,US-TN,Jackson,yes,KMKL,MKL,MKL,http://mckellarsipes.com/,https://en.wikipedia.org/wiki/McKellar-Sipes_Regional_Airport,
20521,KMKY,small_airport,Marco Island Executive Airport,25.995001,-81.672501,5,NA,US,US-FL,Marco Island,no,KMKY,MRK,MKY,http://www.colliergov.net/index.aspx?page=21,https://en.wikipedia.org/wiki/Marco_Island_Airport,
3693,KMLB,medium_airport,Melbourne International Airport,28.10280037,-80.64530182,33,NA,US,US-FL,Melbourne,yes,KMLB,MLB,MLB,,https://en.wikipedia.org/wiki/Melbourne_International_Airport,
3694,KMLC,medium_airport,Mc Alester Regional Airport,34.882401,-95.783501,770,NA,US,US-OK,Mc Alester,no,KMLC,MLC,MLC,,https://en.wikipedia.org/wiki/McAlester_Regional_Airport,
3695,KMLI,large_airport,Quad City International Airport,41.44850159,-90.50749969,590,NA,US,US-IL,Moline,yes,KMLI,MLI,MLI,,https://en.wikipedia.org/wiki/Quad_City_International_Airport,
3696,KMLS,medium_airport,Frank Wiley Field,46.4280014,-105.8860016,2630,NA,US,US-MT,Miles City,yes,KMLS,MLS,MLS,,https://en.wikipedia.org/wiki/Miles_City_Municipal_Airport,
3697,KMLU,large_airport,Monroe Regional Airport,32.51089859,-92.03769684,79,NA,US,US-LA,Monroe,yes,KMLU,MLU,MLU,,https://en.wikipedia.org/wiki/Monroe_Regional_Airport,
20527,KMMH,small_airport,Mammoth Yosemite Airport,37.62409973,-118.8379974,7135,NA,US,US-CA,Mammoth Lakes,no,KMMH,MMH,MMH,,,
20528,KMMI,small_airport,McMinn County Airport,35.39730072,-84.56259918,875,NA,US,US-TN,Athens,no,KMMI,MMI,MMI,http://www.mcminncountytn.gov/airport/airport.html,https://en.wikipedia.org/wiki/McMinn_County_Airport,
20530,KMML,small_airport,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,1183,NA,US,US-MN,Marshall,no,KMML,MML,MML,http://marshallmn.com/main/index.php/public-works/airport,https://en.wikipedia.org/wiki/Southwest_Minnesota_Regional_Airport,
20531,KMMS,small_airport,Selfs Airport,34.23149872,-90.28959656,162,NA,US,US-MS,Marks,no,KMMS,MMS,MMS,,,
20532,KMMT,medium_airport,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254,NA,US,US-SC,Eastover,no,KMMT,MMT,MMT,,https://en.wikipedia.org/wiki/McEntire_Joint_National_Guard_Base,
3698,KMMU,medium_airport,Morristown Municipal Airport,40.79940033,-74.41490173,187,NA,US,US-NJ,Morristown,no,KMMU,MMU,MMU,,https://en.wikipedia.org/wiki/Morristown_Municipal_Airport,"Manhattan, New York City, NYC"
20535,KMNM,small_airport,Menominee Regional Airport,45.126701,-87.638397,625,NA,US,US-MI,Menominee,no,KMNM,MNM,MNM,,https://en.wikipedia.org/wiki/Menominee%E2%80%93Marinette_Twin_County_Airport,Menominee-Marinette Twin County
20536,KMNN,small_airport,Marion Municipal Airport,40.61619949,-83.06349945,993,NA,US,US-OH,Marion,no,KMNN,MNN,MNN,http://www.marionairport.com/,https://en.wikipedia.org/wiki/Marion_Municipal_Airport_(Ohio),
3700,KMOB,large_airport,Mobile Regional Airport,30.69120026,-88.24279785,219,NA,US,US-AL,Mobile,yes,KMOB,MOB,MOB,http://www.mobairport.com/,https://en.wikipedia.org/wiki/Mobile_Regional_Airport,
3701,KMOD,medium_airport,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024,97,NA,US,US-CA,Modesto,yes,KMOD,MOD,MOD,,https://en.wikipedia.org/wiki/Modesto_City-County_Airport,
3702,KMOT,medium_airport,Minot International Airport,48.25939941,-101.2799988,1716,NA,US,US-ND,Minot,yes,KMOT,MOT,MOT,,https://en.wikipedia.org/wiki/Minot_International_Airport,
20547,KMPI,small_airport,Mariposa Yosemite Airport,37.51089859,-120.0400009,2254,NA,US,US-CA,Mariposa,no,KMPI,RMY,MPI,,https://en.wikipedia.org/wiki/Mariposa-Yosemite_Airport,
20548,KMPJ,small_airport,Petit Jean Park Airport,35.138901,-92.909202,923,NA,US,US-AR,Morrilton,no,KMPJ,MPJ,MPJ,,https://en.wikipedia.org/wiki/Petit_Jean_Park_Airport,
20549,KMPO,small_airport,Pocono Mountains Municipal Airport,41.137503,-75.378897,1915,NA,US,US-PA,Mount Pocono,no,KMPO,MPO,MPO,https://www.mpoairport.com/,https://en.wikipedia.org/wiki/Pocono_Mountains_Municipal_Airport,
20551,KMPV,medium_airport,Edward F Knapp State Airport,44.20349884,-72.56230164,1166,NA,US,US-VT,Barre/Montpelier,no,KMPV,MPV,MPV,,https://en.wikipedia.org/wiki/Edward_F._Knapp_State_Airport,
20552,KMPZ,small_airport,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,730,NA,US,US-IA,Mount Pleasant,no,KMPZ,MPZ,MPZ,https://www.cityofmountpleasantiowa.org/citysite/citydepartments/publicworks_airport.aspx,https://en.wikipedia.org/wiki/Mount_Pleasant_Municipal_Airport_(Iowa),
20553,KMQB,small_airport,Macomb Municipal Airport,40.52009964,-90.65239716,707,NA,US,US-IL,Macomb,no,KMQB,MQB,MQB,http://www.macombairport.com/,https://en.wikipedia.org/wiki/Macomb_Municipal_Airport,
20554,KMQI,small_airport,Dare County Regional Airport,35.91899872,-75.69550323,13,NA,US,US-NC,Manteo,no,KMQI,MEO,MQI,http://www.darenc.com/Airport/,https://en.wikipedia.org/wiki/Dare_County_Regional_Airport,
18758,KMQS,small_airport,Chester County G O Carlson Airport,39.97900009,-75.8655014,660,NA,US,US-PA,Coatesville,no,KMQS,CTH,MQS,http://www.chestercountyairport.com/,https://en.wikipedia.org/wiki/Chester_County_G._O._Carlson_Airport,40N
3703,KMQY,medium_airport,Smyrna Airport,36.00899887,-86.52010345,543,NA,US,US-TN,Smyrna,no,KMQY,MQY,MQY,http://www.smyrnaairport.com/,https://en.wikipedia.org/wiki/Smyrna_Airport_(Tennessee),Sewart AFB
3704,KMRB,medium_airport,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,565,NA,US,US-WV,Martinsburg,no,KMRB,MRB,MRB,http://www.wvairport.org/,https://en.wikipedia.org/wiki/Eastern_WV_Regional_Airport,
20557,KMRC,small_airport,Maury County Airport,35.55410004,-87.17890167,681,NA,US,US-TN,Columbia/Mount Pleasant,no,KMRC,MRC,MRC,http://www.maurywebpages.com/airport.htm,https://en.wikipedia.org/wiki/Maury_County_Airport,
20558,KMRF,small_airport,Marfa Municipal Airport,30.371099,-104.017997,4849,NA,US,US-TX,Marfa,no,KMRF,MRF,MRF,,https://en.wikipedia.org/wiki/Marfa_Municipal_Airport,
20561,KMRN,small_airport,Foothills Regional Airport,35.820202,-81.611397,1270,NA,US,US-NC,Morganton,no,KMRN,MRN,MRN,https://foothillsairport.com/,https://en.wikipedia.org/wiki/Foothills_Regional_Airport,Morganton-Lenoir
3705,KMRY,medium_airport,Monterey Peninsula Airport,36.5870018,-121.8430023,257,NA,US,US-CA,Monterey,yes,KMRY,MRY,MRY,,https://en.wikipedia.org/wiki/Monterey_Peninsula_Airport,
3706,KMSL,medium_airport,Northwest Alabama Regional Airport,34.74530029,-87.61019897,551,NA,US,US-AL,Muscle Shoals,yes,KMSL,MSL,MSL,,https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport,
3707,KMSN,large_airport,Dane County Regional Truax Field,43.13990021,-89.33750153,887,NA,US,US-WI,Madison,yes,KMSN,MSN,MSN,,https://en.wikipedia.org/wiki/Dane_County_Regional_Airport,
3708,KMSO,medium_airport,Missoula International Airport,46.91630173,-114.0910034,3206,NA,US,US-MT,Missoula,yes,KMSO,MSO,MSO,,https://en.wikipedia.org/wiki/Missoula_International_Airport,
3709,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,841,NA,US,US-MN,Minneapolis,yes,KMSP,MSP,MSP,http://www.mspairport.com/,https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul_International_Airport,
3710,KMSS,medium_airport,Massena International Richards Field,44.93579865,-74.84559631,215,NA,US,US-NY,Massena,yes,KMSS,MSS,MSS,http://www.massenaworks.com/town/airport.asp,https://en.wikipedia.org/wiki/Massena_International_Airport,
20563,KMSV,small_airport,Sullivan County International Airport,41.701596,-74.794997,1403,NA,US,US-NY,Monticello,no,KMSV,MSV,MSV,http://sullivanny.us/Departments/Airport,https://en.wikipedia.org/wiki/Sullivan_County_International_Airport,
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.99340057,-90.25800323,4,NA,US,US-LA,New Orleans,yes,KMSY,MSY,MSY,,https://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,
3712,KMTC,medium_airport,Selfridge Air National Guard Base Airport,42.613463,-82.836919,580,NA,US,US-MI,Mount Clemens,no,KMTC,MTC,MTC,,https://en.wikipedia.org/wiki/Selfridge_Air_National_Guard_Base,
20564,KMTH,medium_airport,The Florida Keys Marathon Airport,24.726101,-81.051399,5,NA,US,US-FL,Marathon,no,KMTH,MTH,MTH,http://marathonga.com/,https://en.wikipedia.org/wiki/Florida_Keys_Marathon_Airport,
20565,KMTJ,medium_airport,Montrose Regional Airport,38.50979996,-107.8939972,5759,NA,US,US-CO,Montrose,no,KMTJ,MTJ,MTJ,,,
3713,KMTN,medium_airport,Martin State Airport,39.325699,-76.413803,21,NA,US,US-MD,Baltimore,no,KMTN,MTN,MTN,,https://en.wikipedia.org/wiki/Martin_State_Airport,
20566,KMTO,small_airport,Coles County Memorial Airport,39.477901,-88.279198,722,NA,US,US-IL,Mattoon/Charleston,no,KMTO,MTO,MTO,,https://en.wikipedia.org/wiki/Coles_County_Memorial_Airport,
20567,KMTP,small_airport,Montauk Airport,41.0765,-71.920797,6,NA,US,US-NY,Montauk,no,KMTP,MTP,MTP,http://www.themontaukairport.com/,https://en.wikipedia.org/wiki/Montauk_Airport,
20569,KMTW,small_airport,Manitowoc County Airport,44.128799,-87.680602,651,NA,US,US-WI,Manitowoc,no,KMTW,MTW,MTW,,https://en.wikipedia.org/wiki/Manitowoc_County_Airport,
3714,KMUI,medium_airport,Muir Army Air Field (Fort Indiantown Gap) Airport,40.434799,-76.569397,488,NA,US,US-PA,Fort Indiantown Gap(Annville),no,KMUI,MUI,MUI,,https://en.wikipedia.org/wiki/Muir_Army_Airfield,
3715,KMUO,large_airport,Mountain Home Air Force Base,43.043598,-115.872002,2996,NA,US,US-ID,Mountain Home,no,KMUO,MUO,MUO,http://www.mountainhome.af.mil/,https://en.wikipedia.org/wiki/Mountain_Home_Air_Force_Base,
20571,KMUT,small_airport,Muscatine Municipal Airport,41.367803,-91.148201,547,NA,US,US-IA,Muscatine,no,KMUT,MUT,MUT,https://www.muscatineiowa.gov/550/Muscatine-Municipal-Airport,https://en.wikipedia.org/wiki/Muscatine_Municipal_Airport,
20572,KMVC,small_airport,Monroe County Aeroplex Airport,31.458,-87.350996,419,NA,US,US-AL,Monroeville,no,KMVC,MVC,MVC,,https://en.wikipedia.org/wiki/Monroe_County_Airport_(Alabama),
